Word,Sentiment Score,Category
checks financial exploitation,-0.2083333333333333,villain
financial exploitation dishonest,-0.15,villain
exploitation dishonest practices,-0.3,villain
dishonest practices predatory,-0.3,villain
practices predatory behavior,-0.2083333333333333,villain
predatory behavior untrustworthy,-0.2083333333333333,villain
behavior untrustworthy behavior,-0.2083333333333333,villain
untrustworthy behavior exploitation,-0.2083333333333333,villain
behavior exploitation fraudulent,-0.2083333333333333,villain
exploitation fraudulent claims,-0.2083333333333333,villain
fraudulent claims red,-0.2083333333333333,villain
claims red flags,-0.2083333333333333,villain
red flags warning,-0.2083333333333333,villain
flags warning signs,-0.2083333333333333,villain
warning signs fraudulent,-0.2083333333333333,villain
signs fraudulent activities,-0.2083333333333333,villain
fraudulent activities deceptive,-0.2083333333333333,villain
activities deceptive messages,-0.2083333333333333,villain
deceptive messages malicious,-0.2083333333333333,villain
messages malicious schemes,-0.2083333333333333,villain
malicious schemes fraudulent,-0.2083333333333333,villain
schemes fraudulent schemes,-0.2083333333333333,villain
fraudulent schemes malicious,-0.2083333333333333,villain
schemes malicious intentions,-0.2083333333333333,villain
malicious intentions financial,-0.2083333333333333,villain
intentions financial scams,-0.2083333333333333,villain
financial scams fake,-0.25,villain
scams fake websites,-0.5,villain
fake websites fake,-0.5,villain
websites fake emails,-0.5,villain
fake emails dishonest,-0.4,villain
emails dishonest tactics,-0.3,villain
dishonest tactics illicit,-0.3,villain
tactics illicit activities,-0.2083333333333333,villain
illicit activities fraudulent,-0.2083333333333333,villain
activities fraudulent requests,-0.2083333333333333,villain
fraudulent requests fraudulent,-0.2083333333333333,villain
requests fraudulent behavior,-0.2083333333333333,villain
behavior fraudulent offers,0.1,villain
offers deceptive practices,0.1,villain
